birrtstar best cost max,birrtstar best cost mean,birrtstar best cost min,birrtstar best cost std,birrtstar configCheckTime,birrtstar connectTime,birrtstar knnTime,birrtstar numEdgeChecks,birrtstar numMilestones,birrtstar shortestPathsTime,birrtstar success fraction,birrtstar time,fmmstar best cost max,fmmstar best cost mean,fmmstar best cost min,fmmstar best cost std,fmmstar gridSize max,fmmstar gridSize mean,fmmstar gridSize min,fmmstar gridSize std,fmmstar numMilestones,fmmstar success fraction,fmmstar time,lazy_birrgstar best cost max,lazy_birrgstar best cost mean,lazy_birrgstar best cost min,lazy_birrgstar best cost std,lazy_birrgstar configCheckTime,lazy_birrgstar connectTime,lazy_birrgstar knnTime,lazy_birrgstar lazyPathCheckTime,lazy_birrgstar numEdgeChecks,lazy_birrgstar numEdgesPrechecked,lazy_birrgstar numMilestones,lazy_birrgstar shortestPathsTime,lazy_birrgstar success fraction,lazy_birrgstar time,lazy_prmstar best cost max,lazy_prmstar best cost mean,lazy_prmstar best cost min,lazy_prmstar best cost std,lazy_prmstar configCheckTime,lazy_prmstar connectTime,lazy_prmstar knnTime,lazy_prmstar lazyPathCheckTime,lazy_prmstar numEdgeChecks,lazy_prmstar numEdgesPrechecked,lazy_prmstar numMilestones,lazy_prmstar shortestPathsTime,lazy_prmstar success fraction,lazy_prmstar time,lazy_rrgstar best cost max,lazy_rrgstar best cost mean,lazy_rrgstar best cost min,lazy_rrgstar best cost std,lazy_rrgstar configCheckTime,lazy_rrgstar connectTime,lazy_rrgstar knnTime,lazy_rrgstar lazyPathCheckTime,lazy_rrgstar numEdgeChecks,lazy_rrgstar numEdgesPrechecked,lazy_rrgstar numMilestones,lazy_rrgstar shortestPathsTime,lazy_rrgstar success fraction,lazy_rrgstar time,prmstar best cost max,prmstar best cost mean,prmstar best cost min,prmstar best cost std,prmstar configCheckTime,prmstar connectTime,prmstar knnTime,prmstar numEdgeChecks,prmstar numMilestones,prmstar shortestPathsTime,prmstar success fraction,prmstar time,restart_rrt best cost max,restart_rrt best cost mean,restart_rrt best cost min,restart_rrt best cost std,restart_rrt numMilestones,restart_rrt success fraction,restart_rrt time,restart_rrt_shortcut best cost max,restart_rrt_shortcut best cost mean,restart_rrt_shortcut best cost min,restart_rrt_shortcut best cost std,restart_rrt_shortcut numMilestones,restart_rrt_shortcut success fraction,restart_rrt_shortcut time,restart_sbl best cost max,restart_sbl best cost mean,restart_sbl best cost min,restart_sbl best cost std,restart_sbl numMilestones,restart_sbl success fraction,restart_sbl time,restart_sbl_shortcut best cost max,restart_sbl_shortcut best cost mean,restart_sbl_shortcut best cost min,restart_sbl_shortcut best cost std,restart_sbl_shortcut numMilestones,restart_sbl_shortcut success fraction,restart_sbl_shortcut time,rrtstar best cost max,rrtstar best cost mean,rrtstar best cost min,rrtstar best cost std,rrtstar configCheckTime,rrtstar connectTime,rrtstar knnTime,rrtstar numEdgeChecks,rrtstar numMilestones,rrtstar shortestPathsTime,rrtstar success fraction,rrtstar time,rrtstar_subopt_0.1 best cost max,rrtstar_subopt_0.1 best cost mean,rrtstar_subopt_0.1 best cost min,rrtstar_subopt_0.1 best cost std,rrtstar_subopt_0.1 configCheckTime,rrtstar_subopt_0.1 connectTime,rrtstar_subopt_0.1 knnTime,rrtstar_subopt_0.1 numEdgeChecks,rrtstar_subopt_0.1 numMilestones,rrtstar_subopt_0.1 shortestPathsTime,rrtstar_subopt_0.1 success fraction,rrtstar_subopt_0.1 time,rrtstar_subopt_0.2 best cost max,rrtstar_subopt_0.2 best cost mean,rrtstar_subopt_0.2 best cost min,rrtstar_subopt_0.2 best cost std,rrtstar_subopt_0.2 configCheckTime,rrtstar_subopt_0.2 connectTime,rrtstar_subopt_0.2 knnTime,rrtstar_subopt_0.2 numEdgeChecks,rrtstar_subopt_0.2 numMilestones,rrtstar_subopt_0.2 shortestPathsTime,rrtstar_subopt_0.2 success fraction,rrtstar_subopt_0.2 time
inf,2.03444,2.03444,0.0,0.0012179746939984253,0.99082964232401716,0.007717518748422708,237.42797570914786,63.896409906728408,0.0010009280062550983,0.10000000000000001,0.9999999999999999,1.34727,1.34727,1.34727,0.0,97121.41735391614,97121.417353916142,97121.41735391614,0.0,2.0,1.0,0.9999999999999999,1.7000070524688518,1.509728594420165,1.39036,0.081733270077857759,0.011870716531065039,0.33561701910660535,0.51179987290750539,0.12374846788209515,217.96618776132163,188.18209680613586,600.19377925877598,0.041478332402170977,1.0,0.9999999999999999,inf,1.5407155476075249,1.3951992875895964,0.085019788167767965,0.019153920361276736,0.42672189343344291,0.26834515594487418,0.27567909262494006,73.874538819300838,38.267747010571206,854.26041777153137,0.3605864821271198,0.80000000000000004,0.9999999999999999,1.68646,1.463779048602182,1.38262,0.10960676781993865,0.011136583267213734,0.39745560771403554,0.11137890469516872,0.084069052285726961,231.98200318436184,205.02321537264265,509.99942867935414,0.033682496068787607,1.0,0.9999999999999999,inf,1.619508798802183,1.619508798802183,0.0,0.00046999958164675883,0.99897346335116821,0.00049386661354791715,125.4552666489637,24.944961366314445,0.00030582134162650233,0.10000000000000001,0.9999999999999999,inf,2.2800376439349583,1.95951,0.27566234670361106,68.619137289860674,0.90000000000000002,0.9999999999999999,inf,1.4396161070312878,1.1563820906883844,0.15744867809152988,198.47344224789191,0.80000000000000004,0.9999999999999999,2.63569,2.255527173604297,1.59868,0.27544917957210963,210.84241617378839,1.0,0.9999999999999999,1.6133604937015333,1.4337219931824197,1.2014682504841834,0.12562830034127503,801.10000000000002,1.0,0.9999999999999999,inf,1.6845327947460478,1.4807937387409609,0.16275020972955287,0.0038096651409693953,0.96545158101729045,0.030084195710048351,204.43324159552884,92.704503323878924,0.0011033346472090607,0.29999999999999999,0.9999999999999999,,,,,0.0017840121016950781,0.9832724846601073,0.014607903892325474,227.67665762612597,92.819014120428307,0.0025353616143405791,0.0,0.9999999999999999,inf,1.6647924999999999,1.51463,0.13174765602753621,0.0024253923378469064,0.97160457337612571,0.02524019579927269,269.19884762076384,122.51762903727482,0.0038893711199266975,0.40000000000000002,0.9999999999999999
inf,1.876155,1.71787,0.15828500000000001,0.001336811126928443,1.0893248746146216,0.0090797951438454563,255.79926618250812,69.816834612059623,0.0011374982601975478,0.20000000000000001,1.0999999999999999,1.34727,1.34727,1.34727,0.0,107196.2581512458,107196.2581512458,107196.2581512458,0.0,2.0,1.0,1.0999999999999999,1.62433,1.4934941036242606,1.39036,0.066109539532269862,0.012780358614335432,0.34852588869925849,0.58566226742726557,0.1350542804446643,228.50246678635546,195.61977683446682,644.39594000024431,0.047568054427820208,1.0,1.0999999999999999,inf,1.514544572877409,1.3857241084404694,0.072208553254798635,0.020182566693856888,0.46935566377221977,0.29434809967674136,0.30485367634689547,79.921670930118665,41.375841636914387,895.30415340522393,0.41073195344235708,0.80000000000000004,1.0999999999999999,1.6701538077214233,1.4603001750897528,1.38262,0.10348446686410637,0.012308757975300424,0.40907747131218858,0.13516925950231823,0.086310923411864249,238.44963041177886,210.55783789132738,567.67474095540285,0.036447456584562346,1.0,1.0999999999999999,inf,1.6049466298520438,1.6049466298520438,0.0,0.00049979588199491757,1.098885847109639,0.00054821424773185824,138.74959233950912,26.379976136829775,0.00034388180321282523,0.10000000000000001,1.0999999999999999,inf,2.273417777777778,1.95951,0.27390388641832319,100.2253736377553,0.90000000000000002,1.0999999999999999,inf,1.4275712063179073,1.152685410184559,0.15732715924681639,206.29272035048325,0.80000000000000004,1.0999999999999999,2.63569,2.2002719049717268,1.59868,0.28654673504372341,217.00306776195953,1.0,1.0999999999999999,1.6123301228821447,1.4295688962344952,1.200069023074883,0.12581551931521923,801.10000000000002,1.0,1.0999999999999999,inf,1.7274745784923613,1.39597,0.3496004910908862,0.0041633129104795474,1.0594994929665238,0.035595329219176422,239.338293022691,103.54178488340047,0.0012369088603514725,0.40000000000000002,1.0999999999999999,,,,,0.002043815610587525,1.0789103773643647,0.018663387093447843,250.39678575170416,104.66938075213484,0.0029281819388264517,0.0,1.0999999999999999,inf,1.6647924999999999,1.51463,0.13174765602753621,0.0027574538652663859,1.064407200779113,0.031978965375720696,297.88144619180594,139.84132165273567,0.0044676387165389891,0.40000000000000002,1.0999999999999999
inf,1.876155,1.71787,0.15828500000000001,0.001468969523057274,1.1875085314095677,0.010738247091697194,275.81617043006418,76.31698525289778,0.001268134721161203,0.20000000000000001,1.2,1.34727,1.34727,1.34727,0.0,117271.09894857544,117271.09894857544,117271.09894857544,0.0,2.0,1.0,1.2,1.62433,1.4905768779192905,1.39036,0.066710984836701959,0.013683055870364289,0.3604853716541821,0.66429553776889727,0.1408303237444829,236.59022754840535,201.81696583858499,689.48647875858239,0.053476430002615059,1.0,1.2,1.5884430973838481,1.4912919486059946,1.3585161710452767,0.077004736408028046,0.021167181826936683,0.51777249590188201,0.32181241720930065,0.32656524573019069,85.607361724994988,44.410952351657478,936.39714367819727,0.45637532006830206,1.0,1.2,1.6298551981268012,1.4487864629662337,1.3826,0.089039606364158058,0.013282225128280178,0.42371376323905074,0.15667747605277454,0.095435122146919099,247.75891033611683,216.36624189417617,615.16387632803037,0.041008975909015817,1.0,1.2,inf,1.5903844609019047,1.5903844609019047,0.0,0.00052817797813471223,1.1988001518944806,0.00060147433070473818,151.83951652268485,27.712455682611949,0.0003835636982162163,0.10000000000000001,1.2,inf,2.273417777777778,1.95951,0.27390388641832319,119.32333152110348,0.90000000000000002,1.2,inf,1.5819014837898511,1.1516005708245243,0.47294662537722154,212.03890923335479,0.90000000000000002,1.2,2.63569,2.1907140000000003,1.59868,0.29577061578865471,151.22507919725712,1.0,1.2,1.6079232865306121,1.4234293594934928,1.1998167105141269,0.12476495850950511,799.72028312320288,1.0,1.2,inf,1.6041786463319347,1.39597,0.21441793062057585,0.0045421279239058797,1.1522733865232389,0.042335578395299049,281.06748923451619,115.45368009216352,0.0013853407879468069,0.5,1.2,,,,,0.0023328708795516771,1.1735172831926159,0.023711335556741105,275.65191419735936,118.94069167917402,0.003347685671666508,0.0,1.2,inf,1.6647924999999999,1.51463,0.13174765602753621,0.0031027218917807201,1.1559255887965298,0.039979559156236841,328.84953141641824,158.05133697984951,0.005088438141036657,0.40000000000000002,1.2
inf,1.876155,1.71787,0.15828500000000001,0.0016065337013507839,1.2854958854809544,0.012583548422700919,295.43545198139532,83.229422448115059,0.0014068899540932746,0.20000000000000001,1.3,1.34727,1.34727,1.34727,0.0,127345.93974590511,127345.93974590511,127345.93974590511,0.0,2.0,1.0,1.3,1.5846893449862005,1.4793483770646623,1.39036,0.061196850310541194,0.014527041645435442,0.37345329088526152,0.74171790459729003,0.14863479525893861,246.8605963442306,209.63358362446155,729.64233494522489,0.05845851672958581,1.0,1.3,1.5549386185352307,1.4512509089773309,1.33133,0.068003530768781351,0.021999700104877735,0.57046499155543695,0.34542024815072236,0.34866675531469171,91.657127772625884,47.825941511940798,971.56992585236605,0.50893723325666729,1.0,1.3,1.62714,1.446358005835098,1.3756518705420828,0.089137820523131961,0.014316811605474123,0.43260900797678675,0.18130088668194061,0.098066864432334519,251.14817700791036,218.52925236765094,665.3213088376117,0.04391421395425988,1.0,1.3,inf,1.5872900000000001,1.58729,0.0,0.00055074522772403738,1.2987256997851275,0.00065094653727188834,164.3801029348802,28.938573064014953,0.00042176250556262232,0.10000000000000001,1.3,inf,2.2012468688930116,1.95951,0.16337284142615607,121.38497718594078,0.90000000000000002,1.3,inf,1.4641091886767978,1.1509376425183668,0.19519524387773207,216.36973522615943,0.90000000000000002,1.3,2.63569,2.1907140000000003,1.59868,0.29577061578865471,143.67065428631449,1.0,1.3,1.6069681844897958,1.4188025205557393,1.1922113376563224,0.12530543807943265,784.90055297500544,1.0,1.3,inf,1.6083795866334232,1.393852599521234,0.17470154948686317,0.0049627514294835985,1.2430888710855084,0.050965313495682549,320.96942735766044,127.16880132364516,0.0015400349349845492,0.69999999999999996,1.3,,,,,0.0025739773543620023,1.2685164289422994,0.028426523349862415,298.82562802533073,131.85915413697165,0.0037453761449875202,0.0,1.3,inf,1.6643693156998078,1.51463,0.13178808119212404,0.0035174789754511917,1.2447673680003635,0.050555298121960704,360.33273055433381,178.2198180981606,0.0058256239699309639,0.40000000000000002,1.3
inf,1.876155,1.71787,0.15828500000000001,0.0017713622135055833,1.3829357841793317,0.014944262756627686,315.74063421398125,90.966733653661294,0.0015554991525745813,0.20000000000000001,1.4000000000000001,1.34727,1.34727,1.34727,0.0,137420.78054323478,137420.78054323478,137420.78054323478,0.0,2.0,1.0,1.4000000000000001,1.57194,1.4665724255352313,1.389041562083962,0.055786748129450982,0.015368456177935539,0.38651163541975686,0.82319007352303453,0.15253903705222341,252.75238471491235,214.11932027258658,771.41118524855926,0.063356892602447895,1.0,1.4000000000000001,1.54676,1.4437945071870035,1.33133,0.06539186955867933,0.023098270259410462,0.61963526213714126,0.37843726241749504,0.36487290617813051,95.486029148840146,49.881398795906705,1019.5841655977252,0.55295973156539424,1.0,1.4000000000000001,1.62714,1.440479334587804,1.346097997879484,0.094173860948046501,0.015258684400837812,0.44194481087803184,0.2048250580957923,0.10337094267829408,256.56208756559556,221.47347906914538,710.22460560866716,0.047888076674696037,1.0,1.4000000000000001,inf,1.5872900000000001,1.58729,0.0,0.00057508205283381857,1.3986427585981001,0.00070520634640313892,177.82652955862847,30.217437240426783,0.00045858440181956574,0.10000000000000001,1.4000000000000001,2.74271,2.1754912140766605,1.95951,0.21754729265323403,92.819660316875016,1.0,1.4000000000000001,inf,1.4432514794610016,1.15089,0.16532650040381933,223.26988434165318,0.90000000000000002,1.4000000000000001,2.63569,2.1907140000000003,1.59868,0.29577061578865471,78.359188863076923,1.0,1.4000000000000001,1.6068351809449888,1.4175795118624439,1.1904325011157726,0.12547623041546835,696.95803300946454,1.0,1.4000000000000001,inf,1.5893961752729027,1.3617220914974733,0.14642130371633008,0.0053648979363559238,1.3330134124518065,0.060483968758530127,362.91990921266364,140.51687379367567,0.0017012112677403991,0.80000000000000004,1.4000000000000001,,,,,0.0028965894886741586,1.3610621637278713,0.035495861766188394,326.10849208191081,147.51595574929289,0.0043066959159827811,0.0,1.4000000000000001,inf,1.6417391392189411,1.51463,0.13965281160122126,0.0039622504573152651,1.3314963232936563,0.06318999374274574,394.09167915000342,200.64714165817037,0.0066084822448000194,0.40000000000000002,1.4000000000000001
inf,1.876155,1.71787,0.15828500000000001,0.001912667208638158,1.4805075834189947,0.017201964583824721,335.44291581224422,98.482235769806607,0.0017014844962105345,0.20000000000000001,1.5000000000000002,1.34727,1.34727,1.34727,0.0,147495.6213405644,147495.62134056439,147495.6213405644,0.0,2.0,1.0,1.5000000000000002,1.570947154884032,1.4624361104471322,1.3683439495872902,0.059200550430728478,0.016246927994082835,0.39491112841780629,0.9108661522636059,0.15419432521571266,255.76471220242917,216.50004171579727,811.64792502062869,0.067446696876873186,1.0,1.5000000000000002,1.54676,1.4385136697417615,1.33133,0.064727511571982643,0.024477042209033784,0.66683282077097084,0.42222744165920523,0.37188776870205326,97.64803317661179,51.083831215429484,1078.3823623384039,0.58823273018247535,1.0,1.5000000000000002,1.6028979609268514,1.4338281814509535,1.33062942034236,0.091900142219756509,0.016148997724830097,0.45274782478517828,0.22893266951401761,0.10580517179893796,261.2569573738341,224.71533493215853,753.67809748049399,0.050465007498368367,1.0,1.5000000000000002,inf,1.5872900000000001,1.58729,0.0,0.00060098499766449533,1.4985605670532123,0.00075698734761209924,190.60830525307193,31.417543670876022,0.00049653162964163053,0.10000000000000001,1.5000000000000002,2.74271,2.1471330000000002,1.90984,0.23580912378659147,83.950150220302291,1.0,1.5000000000000002,inf,1.4347466188771367,1.15089,0.15827149656018627,233.22273934321734,0.90000000000000002,1.5000000000000002,2.63569,2.1907140000000003,1.59868,0.29577061578865471,102.97118425973488,1.0,1.5000000000000002,1.60683,1.4170111030425285,1.19018,0.12560084651464071,687.48196870667039,1.0,1.5000000000000002,inf,1.5505666666325444,1.35973,0.13529706198006977,0.0058277598366344493,1.4205348033383074,0.072308484090019998,400.14492270675407,153.51186880516951,0.0018764169063162077,0.80000000000000004,1.5000000000000002,inf,1.8045100000000001,1.80451,0.0,0.003160270675077047,1.4544278020869958,0.041814980593074917,353.13212452872182,162.71635341581094,0.0048145592630540303,0.10000000000000001,1.5000000000000002,inf,1.6346785683533067,1.51463,0.14421464919497379,0.0044124911248186677,1.4167692791578921,0.077271118720191559,429.07157570847369,223.39072774621249,0.0076547714450046558,0.40000000000000002,1.5000000000000002
inf,1.876155,1.71787,0.15828500000000001,0.0020510017658460443,1.5779724404930477,0.019571918683801284,355.38726226800202,106.22829840260461,0.0018584423661550612,0.20000000000000001,1.6000000000000003,1.34727,1.34727,1.34727,0.0,157570.46213789406,157570.46213789406,157570.46213789406,0.0,2.0,1.0,1.6000000000000003,1.5611846660347903,1.45678640569684,1.3376656321139977,0.063718576680129119,0.017055920421778805,0.40273223260704744,0.9940215126574603,0.16183824075391057,260.84723327760014,219.45033232505958,848.00626105073866,0.072319174189120705,1.0,1.6000000000000003,1.54676,1.434277835548547,1.33133,0.06560977531138254,0.025909645587640702,0.71685268108537026,0.46980069549413195,0.3722099307726966,99.293699782233233,52.368378763985888,1137.7681063815303,0.62083419516142979,1.0,1.6000000000000003,1.60285,1.4236553864163968,1.32706,0.079944892466122325,0.016993789268026364,0.46254517351266794,0.2535066781589444,0.10833608261198306,267.07631408211381,229.11048215944555,795.44838616674031,0.053146591473798979,1.0,1.6000000000000003,inf,1.5872900000000001,1.58729,0.0,0.00062684424102844491,1.5984812986276509,0.00080580588130582231,202.28455018105086,32.554449964172733,0.00053293481213059768,0.10000000000000001,1.6000000000000003,2.74271,2.1471330000000002,1.90984,0.23580912378659147,91.111772634179871,1.0,1.6000000000000003,inf,1.4278534807904959,1.15089,0.15657424343930706,239.67723774003321,0.90000000000000002,1.6000000000000003,2.63569,2.190355675545764,1.59868,0.29557081704397636,112.47887102964151,1.0,1.6000000000000003,1.606798100825728,1.4156492017750142,1.1847536776442527,0.12633973154398093,670.25446682415486,1.0,1.6000000000000003,inf,1.5450695677825181,1.35973,0.13264591978317863,0.006200561820140023,1.509016455075749,0.083297531331481503,433.63853989018673,167.61897099980223,0.0020691306794318994,0.80000000000000004,1.6000000000000003,inf,1.8045100000000001,1.80451,0.0,0.0034518979371622469,1.5464163444516474,0.049475232624634775,380.5650527886221,178.46508677387092,0.0053770241082851224,0.10000000000000001,1.6000000000000003,inf,1.6625460000000001,1.51463,0.14221208128706928,0.0048950272585777024,1.4998269613521815,0.09351852773280013,463.92326854562577,246.15542871475805,0.0084333288578422507,0.5,1.6000000000000003
inf,1.876155,1.71787,0.15828500000000001,0.0022135965142201079,1.6749296709514261,0.022414404737462448,376.50736779225321,114.38146297971369,0.0020232734283340344,0.20000000000000001,1.7000000000000004,1.34727,1.34727,1.34727,0.0,167645.30293522374,167645.30293522374,167645.30293522374,0.0,2.0,1.0,1.7000000000000004,1.54435,1.4440999807802259,1.33096,0.06106799355984275,0.017813871029434689,0.41300950710190298,1.0743175677177956,0.16977309406077731,267.4102545216582,223.7099971038221,882.94162413569097,0.077615501748708529,1.0,1.7000000000000004,1.5410039651303296,1.431888816484711,1.33133,0.065678291211120524,0.0273856973682172,0.7634929676768063,0.52089201386071493,0.37232669831634047,100.59148648581193,53.451644289226842,1199.1394205508118,0.64895652833535777,1.0,1.7000000000000004,1.6020788826521664,1.4171090141139708,1.3256211157275166,0.074747083768418682,0.017837549440929999,0.46991109263468073,0.27789205563946773,0.11132861413308159,271.31483038411244,232.19222101567647,835.18025774890521,0.055129790073571806,1.0,1.7000000000000004,inf,1.5872900000000001,1.58729,0.0,0.00065510511020941452,1.6983985027188413,0.00085518638640026971,213.88644749268119,33.700369319655273,0.00056664438045053169,0.10000000000000001,1.7000000000000004,2.74271,2.1471330000000002,1.90984,0.23580912378659147,84.548631662191639,1.0,1.7000000000000004,inf,1.4246698058824525,1.15089,0.15706118657572521,233.41797702525841,0.90000000000000002,1.7000000000000004,2.63569,2.1550771301509402,1.59868,0.29476288215751434,39.931951327107221,1.0,1.7000000000000004,1.60675548525334,1.4142767382839252,1.1791631241726237,0.12714952914284633,637.03528525972456,1.0,1.7000000000000004,inf,1.5422436711774554,1.35973,0.13164211360712441,0.0065690579597849864,1.5964292097536548,0.095347128822460908,470.41272713627666,181.55896714460965,0.0022588308182635011,0.80000000000000004,1.7000000000000004,inf,1.8045100000000001,1.80451,0.0,0.0037456632977482434,1.6376214990277256,0.057914553503283152,408.54449969872633,194.59414017554209,0.0062133384675046466,0.10000000000000001,1.7000000000000004,inf,1.643393858520914,1.51463,0.11669597517500153,0.0053424948492737578,1.5828418732082237,0.10985736271270834,498.38514003051898,268.52139970509734,0.0096787281627867365,0.5,1.7000000000000004
inf,1.8550989724741935,1.71787,0.13722897247419341,0.002393055907475343,1.771392730040666,0.025724456949538243,398.39717707818897,122.58756448641074,0.0021898043757204882,0.20000000000000001,1.8000000000000005,1.34727,1.34727,1.34727,0.0,177720.1437325534,177720.14373255341,177720.1437325534,0.0,2.0,1.0,1.8000000000000005,1.54435,1.4223878726407073,1.33096,0.06005145022104369,0.018561522623558514,0.42544323111522431,1.1565924736944175,0.17347100555007652,273.47542908649245,228.54075811216836,916.94386491384171,0.082178209352733317,1.0,1.8000000000000005,1.5259,1.4279822325015199,1.33133,0.061980027650487018,0.028916125701082197,0.80643069029453718,0.57567615511289216,0.37235164606953669,101.63522528463523,54.276838614521999,1262.4974631079317,0.67539890218877263,1.0,1.8000000000000005,1.60159,1.4135327421016743,1.32393,0.074185905360573998,0.018659678362562226,0.47587780641584149,0.30230865824484976,0.11458808636665248,274.48421536058549,234.30838042914789,873.30587476777839,0.056838246080763891,1.0,1.8000000000000005,inf,1.5872900000000001,1.58729,0.0,0.00067878847750359097,1.7983213648321468,0.00090488813630116519,225.61639307125606,34.794465228775557,0.00060253165855931484,0.10000000000000001,1.8000000000000005,2.74271,2.1471330000000002,1.90984,0.23580912378659147,69.765189547457979,1.0,1.8000000000000005,inf,1.4234875190626091,1.15089,0.15643770717479463,245.420013234686,0.90000000000000002,1.8000000000000005,2.63569,2.1377299999999999,1.59868,0.30755623375246349,45.280943954019726,1.0,1.8000000000000005,1.60673,1.4138020335955783,1.1769430514606132,0.12763221186517695,629.10011757257837,1.0,1.8000000000000005,inf,1.5383742474317681,1.35973,0.12484269399398644,0.006970750398380879,1.6813333401044406,0.10985272087203328,506.8186469057394,196.08583666079193,0.0024404084625324848,0.90000000000000002,1.8000000000000005,inf,1.6664650000000001,1.52842,0.13804500000000008,0.0040951116245683998,1.7275106547058225,0.067596914603890973,436.48882985013489,210.65429796959378,0.0068795268708719184,0.20000000000000001,1.8000000000000005,inf,1.620942441113018,1.4768061294583879,0.11514569913060589,0.0057796855765057257,1.6644438560548807,0.12761949625898528,534.35493149009562,291.19779047423395,0.011174217814240738,0.5,1.8000000000000005
inf,1.6366754504222696,1.555480900844539,0.081194549577730535,0.0025869734682537854,1.867463035150952,0.029419702590262907,420.82751607582111,131.32844716443174,0.0024075812436282419,0.20000000000000001,1.9000000000000006,1.34727,1.34727,1.34727,0.0,187794.98452988305,187794.98452988305,187794.98452988305,0.0,2.0,1.0,1.9000000000000006,1.5376418917237085,1.4168585096081692,1.3265057783018868,0.059154752609285918,0.019329730157292994,0.43495901201217063,1.2455616994094079,0.17376047005077946,276.01945880318749,230.85638080923422,951.58957174939405,0.085368524684365302,1.0,1.9000000000000006,1.5259,1.4260667823854374,1.329739198262903,0.06175505729560693,0.030228742099948098,0.84691471460529333,0.62578456123920401,0.37982980072081485,103.00503995358039,54.868475965979044,1317.7178108553023,0.70570773767546857,1.0,1.9000000000000006,1.5747242765685017,1.4061870143530268,1.320067866782007,0.070232693236545879,0.019463144373161,0.48172420954492717,0.3269031147562137,0.1169970011854307,277.29065339398596,236.21483180063515,910.1386189426745,0.058296235737800593,1.0,1.9000000000000006,inf,1.5872900000000001,1.58729,0.0,0.00070586087011908832,1.8982373997846511,0.00095704614749905455,237.50752376967233,35.965847163500548,0.00064435664589769558,0.10000000000000001,1.9000000000000006,2.74271,2.1471330000000002,1.90984,0.23580912378659147,97.774117574916772,1.0,1.9000000000000006,inf,1.4220753668062545,1.15089,0.15598383015781253,240.51468988329071,0.90000000000000002,1.9000000000000006,2.63569,2.1377299999999999,1.59868,0.30755623375246349,85.89585628980268,1.0,1.9000000000000006,1.60673,1.4129982269889558,1.17296,0.12821919948424962,630.71024700608609,1.0,1.9000000000000006,inf,1.5354822222222222,1.35973,0.12469193048627907,0.0073910283111365939,1.7636978658534599,0.1268536887288543,547.68795474974308,211.36670131463575,0.002621205495104618,0.90000000000000002,1.9000000000000006,inf,1.7302499999999998,1.52842,0.1443652790666787,0.004447659167385749,1.8163022051875317,0.078360818131024385,464.78395063421704,227.25057978402123,0.007776676643772888,0.29999999999999999,1.9000000000000006,inf,1.6549633333333331,1.40368,0.16606470853923846,0.0062694239725044967,1.7425872593253047,0.14875122685801098,571.37761108732343,315.69264922661193,0.01219871120594683,0.59999999999999998,1.9000000000000006
inf,1.596835,1.4758,0.121035,0.0027634993645800311,1.9635299353635887,0.0331326266517257,443.89032155000405,140.38024152172005,0.0025996563430451683,0.20000000000000001,2.0000000000000004,1.346674271343319,1.3466742713433191,1.346674271343319,0.0,199047.78471220066,199047.78471220066,199047.78471220066,0.0,2.0,1.0,2.0000000000000004,1.506714698195395,1.4017529342092034,1.31932,0.05801787251351502,0.020046321924993855,0.45030244803243652,1.3282669370431432,0.17460107208785713,282.34604831694594,236.28177579153265,983.12502872019593,0.089216230685434231,1.0,2.0000000000000004,1.5259,1.4246941897003023,1.32482,0.062379083003724731,0.031484554659146312,0.88681046741312475,0.67586413318852445,0.38799274817766527,104.50305237252084,55.392492628357125,1370.634617191778,0.73737036062312422,1.0,2.0000000000000004,1.5138590473328322,1.3976499047332831,1.30232,0.059672315676462293,0.020217193653627025,0.48984911466640985,0.35144650639555441,0.11926292559246192,282.21605977350345,240.26351521320439,945.3985850182944,0.061115805417429489,1.0,2.0000000000000004,inf,1.5872900000000001,1.58729,0.0,0.00073357030255211434,1.9981525854340227,0.0010096256468107568,249.26918132684722,37.142075325202455,0.00069240283835409811,0.10000000000000001,2.0000000000000004,2.74271,2.1471330000000002,1.90984,0.23580912378659147,116.44598705519752,1.0,2.0000000000000004,inf,1.4208527380264691,1.15089,0.15594409567275377,226.70065315385173,0.90000000000000002,2.0000000000000004,2.63569,2.1377299999999999,1.59868,0.30755623375246349,164.37689951643119,1.0,2.0000000000000004,1.60673,1.4126474578537693,1.1729509861160556,0.12788090043465258,637.57119845105206,1.0,2.0000000000000004,1.79761,1.5433993383156817,1.359613383156816,0.1206786837541266,0.0077768153969240278,1.8462292342436206,0.14373341210496904,585.56117899396418,225.82655055329491,0.0028121948307536352,1.0,2.0000000000000004,inf,1.6851674999999999,1.52842,0.14740520943558955,0.0047662473422817406,1.9048700706264434,0.089380611174485924,493.31429195476176,243.23920327047117,0.0086432636893036367,0.40000000000000002,2.0000000000000004,inf,1.6437319087845588,1.40368,0.15801108060555405,0.0067782114763033832,1.8181999518452436,0.17238713308006848,610.06719012895201,341.62631038854255,0.013248614023643546,0.59999999999999998,2.0000000000000004
