sphere_gibbs_1
r theta phi
1.0 0.425461886722 -0.436944952492
1.0 -3.05882588215 0.45100552211
1.0 -2.37718223866 0.297264966073
1.0 -3.10669909793 1.24074367334
1.0 2.0611532199 0.490143232667
1.0 1.5556451996 -1.01117226319
1.0 1.20618376957 -0.689215399876
1.0 0.627562331307 -0.507204912924
1.0 0.79758105149 -0.906885756936
1.0 -2.89975551765 0.737558290575
1.0 0.422441619203 0.444645118935
1.0 2.36575777082 -0.0155240820831
1.0 2.52377693717 0.546124902952
1.0 -0.867175792681 0.901662849525
1.0 2.19196198609 -0.448089736356
1.0 -2.01580901395 -0.123737416978
1.0 0.660360467573 -0.828854298321
1.0 0.173139256403 -0.457797716502
1.0 -2.62355141486 -0.00756882605096
1.0 0.951182867842 -1.20551339953
1.0 2.53730457871 -0.0877244336827
1.0 -0.722174800628 0.805620101157
1.0 -1.73781222834 0.464841627681
1.0 -0.519161964365 0.135652997036
1.0 2.78351513359 -0.637289681196
1.0 3.03451089236 -0.181553646804
1.0 -3.00065509819 -1.2634971528
1.0 -3.06782719866 0.420640983386
1.0 0.353210476731 -0.317533600898
1.0 2.96825698251 0.613514931864
1.0 -0.734098253443 -0.316889115084
1.0 1.0175512663 -0.922487676503
1.0 -1.0860916111 -1.14510602881
1.0 1.43303768742 0.388120613899
1.0 0.287195500546 -0.461781894115
1.0 2.23960966949 0.96772135554
1.0 2.65333736354 -0.816816741854
1.0 -0.443242281793 1.00519602795
1.0 -0.596244375861 0.367069513153
1.0 3.13969225325 0.548741245746
1.0 -0.678795072341 -0.587972433838
1.0 -3.12496184511 -1.33898419587
1.0 1.09637353943 -0.374776345362
1.0 -0.252513365547 -0.380624341223
1.0 3.10589209087 -0.253318565376
1.0 -1.97793306022 1.04189865551
1.0 -2.15673469122 0.242356754996
1.0 0.115952581245 0.223801096334
1.0 1.00438256039 0.408667155171
1.0 -2.43659361346 -1.16446220395
1.0 1.81572588268 -0.384892330802
1.0 -0.741222348994 -1.04341319665
1.0 0.997695165692 -0.693724115274
1.0 2.39319184087 0.321388530251
1.0 0.445700253662 0.488601573864
1.0 2.06698086653 -0.607451646273
1.0 2.52142142997 -0.764797162582
1.0 -0.900038517961 -1.0876000694
1.0 -2.83862177845 0.0938922807982
1.0 -3.00254265407 0.410584068813
1.0 -0.0547000253806 -0.295721182599
1.0 -1.46382754263 -1.32231941252
1.0 1.79800754086 1.2637508433
1.0 -2.84710914059 -0.846060015414
1.0 3.03577669351 -0.149894589897
1.0 1.98765395453 0.642172737467
1.0 -2.59384246416 0.795367627231
1.0 -2.32323493826 -0.307461235546
1.0 -0.795177823186 -0.558574807517
1.0 2.1538580168 0.0586804168612
1.0 -1.13643474002 -1.56380370196
1.0 -1.36011344504 -0.313108497968
1.0 0.684282666112 -0.297043073655
1.0 0.318248961066 -0.235908521488
1.0 1.84932485615 0.672758108821
1.0 1.15198637307 0.816216375788
1.0 0.635676153909 0.595091914467
1.0 0.0461836130525 -0.305506251867
1.0 -1.57057740472 -1.00233820815
1.0 -0.263889833519 -1.19629292905
1.0 -1.40985459994 -0.625215575352
1.0 -0.946946122051 0.705629445751
1.0 2.75774914767 -0.037939522008
1.0 0.295171333918 1.53843122871
1.0 -0.746487190901 0.33725020946
1.0 1.89213258837 0.996136736603
1.0 -1.80950047 0.598515314684
1.0 1.72024203804 0.148511827474
1.0 1.50343695857 1.0684961444
1.0 1.59650182071 -0.534226087714
1.0 -0.381574404599 -0.297679793337
1.0 -0.54314779266 -1.09419065701
1.0 2.04225826113 0.112720538827
1.0 -0.231785170933 1.44439284987
1.0 0.422908279784 0.360340156681
1.0 0.613069332042 0.287690803085
1.0 -0.539502997133 -0.417022567452
1.0 1.98324417393 1.25658151089
1.0 2.06090512071 0.840712120996
1.0 1.20667537263 -0.553040950331
1.0 2.50156182426 -0.835615615718
1.0 -2.11731437591 0.0731906542486
1.0 -0.0822742935741 -0.738653651408
1.0 1.94162575698 -0.403294143053
1.0 0.346060009006 -0.759669395362
1.0 2.44098129016 -0.049280597021
1.0 -2.30337082642 0.0412910352153
1.0 -0.656301240753 0.298246904603
1.0 -0.138994274631 0.521539530928
1.0 -1.74392071732 1.0003562968
1.0 0.302625542791 -0.167536983162
1.0 -0.464489207133 -0.730490241851
1.0 -1.79760423172 -0.305344819953
1.0 1.52983724796 1.33500987618
1.0 1.27922504768 -0.20414020385
1.0 2.50424608745 0.873793408333
1.0 1.256420794 1.12530767461
1.0 -1.99224089565 1.27201156481
1.0 -0.43867637132 -0.979758843152
1.0 1.26227126448 -0.692146497863
1.0 -2.27092798722 0.805201818848
1.0 0.149661718684 0.307225434162
1.0 1.02581489842 -0.0980460647012
1.0 2.89444250937 0.658575565218
1.0 1.12388000126 -0.0886956374751
1.0 2.89126244272 0.462953566295
1.0 -1.16423407735 -1.33523153487
1.0 2.61525200857 0.51041023186
1.0 -3.02300644322 0.434846310602
1.0 -0.839818742319 -0.155713546758
1.0 2.47832402349 0.45370074745
1.0 1.32706459049 0.991749821948
1.0 2.31477264018 0.262915280814
1.0 -0.674040055677 -0.357129566595
1.0 0.665732645755 -0.738984487972
1.0 -2.39781728934 0.313473014461
1.0 -0.373278828251 0.233348871284
1.0 2.59175525267 0.563674534566
1.0 -0.652806595847 -1.16372617674
1.0 -1.04378622104 -1.14839982456
1.0 0.549723882809 0.673052432088
1.0 -1.41845343679 -0.75922961237
1.0 -1.03788665197 0.533904696177
1.0 -0.846277244921 0.969575666874
1.0 2.88912313105 -0.502308655166
1.0 2.78112936411 1.16602824291
1.0 -2.21142182128 -0.382731324823
1.0 -2.47595538144 -0.504151246976
1.0 -1.04390900218 0.935929749312
1.0 -2.1357381384 -0.318835185123
1.0 -1.69996455181 1.09190938653
1.0 -2.05876454805 0.325770877994
1.0 -2.75265512884 -0.942591446934
1.0 2.49795341722 0.993938481976
1.0 0.678560651354 0.224634834207
1.0 1.70001157818 -1.10798281869
1.0 1.76388268259 0.862522435418
1.0 2.89598283196 0.179119609308
1.0 3.04318667512 -0.50462750976
1.0 -0.972097341193 0.632893587399
1.0 -2.47117859047 0.991330427664
1.0 1.05557470291 0.252760714352
1.0 -0.632011467113 0.684694170257
1.0 -3.12536936034 -1.14903518181
1.0 0.0458667226182 0.521186406047
1.0 0.933352996043 -0.0275352355753
1.0 1.29037105887 -0.237077264559
1.0 -1.46919542469 0.268785259535
1.0 -1.76805059195 0.198700352272
1.0 2.99804209099 -0.721475007694
1.0 2.74044667539 0.737515676522
1.0 3.0764134669 -0.592479681113
1.0 -1.79752995238 0.900048017265
1.0 0.936907061961 0.897504525992
1.0 -2.14879351241 -0.607590977021
1.0 -0.167669039657 0.1651181026
1.0 -1.07006308541 0.920626449189
1.0 2.25012579314 -0.215082906296
1.0 -2.3803568377 1.07116069778
1.0 1.22560450951 -1.13737798198
1.0 -1.43580537263 0.0756385597787
1.0 3.04048313956 -0.0771692117562
1.0 2.85970404345 -0.573468939894
1.0 -2.61491786961 0.284688352545
1.0 1.12540735085 0.490988857009
1.0 -0.266302927591 1.23946440558
1.0 1.77106799757 0.487579328384
1.0 -2.04241021297 0.415947469173
1.0 2.83342501746 -1.35419126852
1.0 -0.766305138554 0.728586378479
1.0 -0.753714160364 -0.224944799972
1.0 1.20656936989 0.952463501205
1.0 -1.08559485578 -0.146698621455
1.0 1.6332466029 -0.223799208451
1.0 0.339847363993 -0.687674348485
1.0 2.47370403471 -0.49888514524
1.0 -2.03185359592 -0.302480601017
1.0 0.505580390163 0.583323660207
1.0 -3.06805601528 0.267902392474
1.0 -1.23150176319 -0.446844521492
1.0 1.95660170407 -0.741324561705
1.0 1.66063436394 -0.36130455814
1.0 0.132661470493 -0.328447323932
1.0 2.06591206928 0.439800830625
1.0 -2.73671367936 -0.0339797639698
1.0 2.80389857249 1.1275641516
1.0 -0.882397881572 0.852362092868
1.0 0.798403400225 0.129329196843
1.0 2.51145667375 0.584605757873
1.0 -1.80136503224 -0.117547319591
1.0 -1.00014634944 -0.62705279564
1.0 -0.908502174475 -0.355093260053
1.0 -2.96266057917 1.0023477738
1.0 3.10642849442 0.132064597805
1.0 2.86425473586 0.329543075442
1.0 -1.26540846587 0.349271816191
1.0 -0.920049572054 0.308536949994
1.0 -1.62670587927 -0.33891473595
1.0 -1.30569686761 -0.357927027429
1.0 2.79332135545 0.992340598957
1.0 -2.35273900017 -1.26860783459
1.0 1.54473295632 0.926454433709
1.0 -2.29464831225 -1.06624568533
1.0 2.7029271975 0.673833350366
1.0 -3.10313952421 -0.922267412978
1.0 1.7029492803 0.218295122725
1.0 0.550485663637 0.221279679438
1.0 -0.0221996931478 1.20730986866
1.0 -1.44386155134 0.301940206343
1.0 0.713180407209 0.994974057628
1.0 -1.95615269748 0.08232661901
1.0 -0.586113905459 -0.715393472364
1.0 -1.14198489643 -0.0354071854435
1.0 -1.06065153789 -0.318359204128
1.0 2.20767190392 1.15103491938
1.0 0.43590744799 1.22585101067
1.0 0.405416827886 -0.3106113818
1.0 0.679979001404 1.05848196972
1.0 0.203935041097 -0.190848207085
1.0 2.67922535914 -0.283690294988
1.0 2.81352995535 -0.961389274007
1.0 3.01290062459 -0.142018702777
1.0 -2.96561125394 0.772972240493
1.0 1.31395335885 0.637997297614
1.0 1.75811340507 0.581834195591
1.0 -0.435968519732 0.236338155672
1.0 -0.945047043743 0.419522954567
1.0 0.935817103515 -0.971384547842
1.0 0.413279204458 0.20423053579
1.0 -0.569722630596 0.653245410827
1.0 -0.602641431913 -0.995760545607
1.0 0.484269895537 0.528977617042
1.0 1.85549201173 0.0113669569854
1.0 0.701030582433 0.525022106036
1.0 -2.62751108095 -1.00665151733
1.0 0.352795800189 0.941877945014
1.0 0.0453522720089 1.09801622622
1.0 -0.871357097012 0.459141268386
1.0 -2.39561263452 -0.874697802042
1.0 2.64205635676 0.740816775732
1.0 2.44451201469 1.27575012096
1.0 0.801568277165 -0.487980272793
1.0 2.94021953527 -0.105606339619
1.0 -2.97254127566 1.16084103834
1.0 -2.19106957362 0.651193331112
1.0 2.60864562417 -0.304349902466
1.0 0.396521119935 -0.663772192714
1.0 -0.105186727845 -0.134818849994
1.0 2.9666779085 -0.664866365942
1.0 -0.835390296393 0.399277020313
1.0 2.62015263047 -0.0702410273027
1.0 2.15961318234 -0.316989974442
1.0 0.261335447744 0.399766760843
1.0 -2.89845998381 0.20122879037
1.0 2.05570321489 -0.312046648368
1.0 0.296483077382 -0.796744780932
1.0 1.40949321159 0.581816738096
1.0 -0.904236616039 0.664893189351
1.0 0.218544396393 -0.684896949393
1.0 0.60994108715 0.221292388043
1.0 -0.542704017632 0.30407039422
1.0 1.71728617832 0.263715803457
1.0 -2.05105843451 -0.863177187987
1.0 2.51996634439 -1.22831647014
1.0 2.11655042582 0.00888496274606
1.0 -2.80447624794 -0.90199181063
1.0 3.03715433183 0.00469854265979
1.0 -0.895722086753 -0.943564436174
1.0 -2.12016552507 0.108082483028
1.0 2.65154606285 0.476572217525
1.0 0.00742507293443 -1.33324438595
1.0 -1.26014220717 0.353292070454
1.0 1.17204177415 0.837203118611
1.0 -0.811320546509 0.268883378682
1.0 -1.71191838751 0.0696627430014
1.0 -3.00574417849 -0.947917393732
1.0 -2.27843068747 0.827806775144
1.0 2.51848747906 -0.458707076074
1.0 0.59426469683 0.741084837342
1.0 -1.38005600598 -0.259110085207
1.0 -2.96428198122 -0.375247059191
1.0 0.230960638953 -0.715327744124
1.0 2.04354421026 -0.182513475166
1.0 -2.50994058957 -0.407390817956
1.0 0.871984726952 0.338822227188
1.0 0.318439891848 -0.10066618852
1.0 -2.61408429072 -0.112646664511
1.0 -0.0272055433291 -0.52954507722
1.0 -0.901975340691 0.229368030347
1.0 -0.28931758938 0.350753449225
1.0 -2.79855145356 -0.0627278077027
1.0 1.65868779764 0.0807455986102
1.0 -2.60502613271 -0.643907787332
1.0 -2.52387079063 -0.00292187259394
1.0 0.720744497015 -0.390250462003
1.0 -0.147379763636 -0.327700788137
1.0 -2.22782151985 -1.02186476787
1.0 0.139779841053 -0.405206161625
1.0 -2.96810342231 -0.290247314493
1.0 -0.203012338931 1.05025081771
1.0 -1.95926043825 -0.508651618884
1.0 2.4378620432 -0.620932194646
1.0 -2.50265283068 -0.49232921236
1.0 3.06019711574 0.145091233105
1.0 2.60075946935 0.277339219443
1.0 0.293206859709 0.889071760329
1.0 -2.86535359687 0.172295981269
1.0 -2.6768666814 -0.448148742891
1.0 2.92507400895 0.32678582951
1.0 2.35061227192 0.710163756723
1.0 -2.21068300744 0.646184216732
1.0 -0.816048589909 -0.466681408757
1.0 0.647063163176 0.694000886856
1.0 3.13363792722 -0.740154825342
1.0 1.56521521732 0.649118828686
1.0 -3.03883892597 1.1908129305
1.0 1.35872358644 -0.0814310196212
1.0 -1.44046994115 1.28631787728
1.0 -2.17511909604 0.0859936819712
1.0 1.18263726865 -0.617599832248
1.0 2.48915808879 -0.0939733196691
1.0 -2.37953123274 -0.213500119249
1.0 2.03316220329 1.06771206577
1.0 -2.14198563626 0.967369478409
1.0 2.23957811621 0.466522659439
1.0 2.81761867917 -0.375681271641
1.0 0.334449590216 -1.38624448478
1.0 2.12409706319 0.391690357011
1.0 -1.92182422554 -0.0107082583757
1.0 2.45604482432 0.742919123157
1.0 0.213514360694 -0.555261654326
1.0 1.6708417806 0.652630113604
1.0 1.16419470099 0.695308999994
1.0 -2.20804786839 -0.681447670827
1.0 -0.43940610682 0.156332049496
1.0 2.43014702602 -0.914756269435
1.0 -0.711211218678 0.191660676251
1.0 0.0895154277086 0.753224587729
1.0 3.02023994198 -0.292801519652
1.0 2.34845331526 -0.23017467231
1.0 1.71257817451 0.73668720316
1.0 -2.21137544952 -0.193940858969
1.0 -0.490542427079 0.494062844946
1.0 -1.68025709603 0.606893789383
1.0 2.63691004079 -1.15098963238
1.0 -1.28554851686 -0.74443367022
1.0 0.582974990898 0.00090343515396
1.0 0.17764375274 1.00413437287
1.0 -2.24430119743 -0.385219315339
1.0 -0.440210135988 0.452048536498
1.0 -2.3559650442 -0.222194639436
1.0 -0.386036031622 -0.489229979675
1.0 -0.486592995804 0.180061753942
1.0 -1.69871809904 -0.464693287183
1.0 0.340520945912 0.569361864988
1.0 2.37840181693 -0.590131716424
1.0 2.87843665018 0.464916307163
1.0 -2.97229444256 0.490311676565
1.0 -0.0980337002397 -0.675145367598
1.0 2.39555532779 1.07942759871
1.0 0.597059398868 -0.539501368947
1.0 -1.39403034643 0.0746056026759
1.0 -1.38955998041 1.50178410399
1.0 -2.70524991581 -0.277481718509
1.0 1.412384591 1.22170208317
1.0 2.60364653426 0.167813110449
1.0 -1.12755269223 0.148699160148
1.0 0.0709240144437 -0.660083367212
1.0 2.2974334705 -0.555871881349
1.0 -2.79266991028 0.274094006682
1.0 1.11599262351 -0.752311452156
1.0 1.97629362099 0.409469008387
1.0 1.16889677835 0.987517372129
1.0 -1.22978483613 -0.371383425641
1.0 -0.122335721691 -0.420064598579
1.0 -1.56058104009 -0.712187075937
1.0 -1.87251017686 -0.638829027057
1.0 2.35284873852 0.0891196026069
1.0 0.182573135212 -1.10954200397
1.0 0.76641140991 -0.0701899680518
1.0 0.271728973083 -0.215577934814
1.0 0.40997205762 -0.791026631642
1.0 2.40772041828 0.372637420137
1.0 2.6670792166 0.174315177291
1.0 -0.599042167644 -0.0652171767871
1.0 1.02951206858 0.441332561041
1.0 -2.66996204676 -0.157434356049
1.0 -0.394353949802 0.854338698498
1.0 1.30961538952 -0.9407507186
1.0 0.058604651518 -1.19355445985
1.0 1.58421730249 0.00238488248386
1.0 1.20992035351 -1.03040262042
1.0 -1.67552021362 -0.445372775133
1.0 -2.71269373099 0.4263167571
1.0 -0.633804647675 -0.698892400092
1.0 2.94451728016 -0.3611957728
1.0 -2.49609525974 -0.349682178957
1.0 -2.18780955581 0.904218928218
1.0 0.992578550099 0.213695375583
1.0 -0.0629687258513 0.814906903635
1.0 1.446511373 -0.281617317009
1.0 1.37957973254 -0.634333320291
1.0 -0.420477944882 -0.581648056178
1.0 -0.339569918395 0.500395982565
1.0 -1.59609267088 0.81105450184
1.0 -2.57626909846 -0.119621666193
1.0 -1.0276424383 0.49672174204
1.0 -1.50397480965 0.314827278027
1.0 -0.762465680513 0.16309049027
1.0 -1.43313974348 0.882079334639
1.0 1.17763000133 -0.552438716713
1.0 -0.259397493303 1.34829190196
1.0 -1.61578332485 -0.221681630958
1.0 -0.496165248167 -1.2524222583
1.0 1.80238746255 0.369715951134
1.0 -1.736398925 -0.973037088663
1.0 0.421885123217 -1.46153101834
1.0 -1.39041510821 0.972380364055
1.0 1.21672023241 0.910636754267
1.0 -2.10696947677 -0.17212375176
1.0 0.927504339055 -0.821461506295
1.0 -1.9806425274 0.625080151472
1.0 2.58303445122 -0.813535064447
1.0 0.193227750696 -0.621733038424
1.0 0.712594206688 -1.31087857277
1.0 -1.47069816257 0.548938654831
1.0 0.598929908587 0.276445930001
1.0 1.441412104 0.233382316623
1.0 -1.30220113369 -1.30749585041
1.0 -1.61137510008 0.0531824202332
1.0 -3.04543862998 1.11062420267
1.0 -0.549993676288 -0.0578570256959
1.0 -2.93788206874 -0.569267526748
1.0 2.28559419533 -0.343588675683
1.0 1.88558454635 -0.39542824519
1.0 -0.139454817414 -0.504068918236
1.0 -1.56671794315 0.973269714467
1.0 1.56575161566 -0.796816218539
1.0 1.10246375937 -0.00605454897439
1.0 -2.89235274034 -0.152000950512
1.0 2.53450013108 0.808462730636
1.0 0.539048474173 -0.0492191544253
1.0 -1.6071756114 -0.144793022067
1.0 3.0362815001 0.48557153157
1.0 2.1462040862 0.469947669514
1.0 0.989125318697 -0.434939793694
1.0 2.65079713632 -0.294361015067
1.0 -1.91614173498 -1.27879613654
1.0 0.309287379162 0.0297887034748
1.0 2.26226652467 -0.259664100459
1.0 0.078791668897 -0.688250629587
1.0 -2.74925489249 -0.862726111758
1.0 2.50933417112 0.0752055072793
1.0 2.3904611368 -0.0526604401168
1.0 0.116276894865 0.973146299268
1.0 1.86659372694 -1.3062473077
1.0 1.96263944716 0.81429255124
1.0 -1.68055635821 -0.469578768574
1.0 0.0598635257365 0.746896701154
1.0 0.622521515042 0.130177333124
1.0 1.36745359626 -1.50074472172
1.0 -1.3241670826 -0.820095296788
1.0 -1.37889828216 -0.606116206366
1.0 -0.721495571744 -0.717061000925
1.0 -0.850256975288 -0.517386408233
1.0 0.319697117433 -0.581574750897
1.0 -0.471801551687 -0.562496937972
1.0 1.19659695468 -1.45964606145
1.0 -0.589302499093 0.295927204986
1.0 2.77631682883 0.316577824326
1.0 3.1352627939 0.376582288346
1.0 -2.17493597449 -0.738373212142
1.0 -2.95487313474 0.309268621363
1.0 -2.57100138483 0.812705863343
1.0 -2.01717069658 -0.035936088823
1.0 -1.98277865721 -0.0826406770885
1.0 0.312034739977 -0.260583027584
1.0 1.32588907904 -0.312665141322
1.0 -1.84973370779 0.965249214431
1.0 -1.9623042976 0.468973693701
1.0 1.73964366669 0.295357663253
1.0 2.40455437759 0.279605115877
1.0 -1.72664138566 -0.0720766122236
1.0 -0.21644079695 0.70996405842
1.0 3.06370369164 -0.451965313546
1.0 0.148286656685 -0.00406061625243
1.0 -0.7155460083 0.19004972487
1.0 2.74745048473 0.220537104799
1.0 -2.06849898899 0.762441200086
1.0 -2.48452687276 -0.0634441938557
1.0 -2.21664657579 0.617191381596
1.0 -0.723995437292 -0.316897250441
1.0 1.64538182111 -0.892712119836
1.0 2.72632957369 -0.172654698431
1.0 -2.17242702957 -0.598422811251
1.0 1.89798062196 0.430214859798
1.0 -1.23084870422 0.573110911126
1.0 -0.9538781997 0.476577337981
1.0 2.5620494637 -0.021064800273
1.0 0.123564382643 0.475722090788
1.0 1.51780065607 0.727756183114
1.0 -2.10638168601 -0.379850490114
1.0 2.45608387038 -0.707432794397
1.0 -2.73256516467 1.23607191099
1.0 1.55352409407 -0.386359825925
1.0 0.62724839679 -0.883446045876
1.0 1.62734239462 0.131180671454
1.0 0.731566794846 -0.737526731133
1.0 2.88688054933 -0.312588691914
1.0 -0.71948773647 0.421892268246
1.0 -0.140101104854 -0.616311666613
1.0 0.208886093223 -0.22963949255
1.0 2.27288320233 0.927784394702
1.0 1.83510826255 -0.67517137762
1.0 -0.485813199344 0.119953265603
1.0 -0.261820245967 -0.644760883787
1.0 0.484584740721 -0.482916028923
1.0 -0.62519495831 0.548901566765
1.0 -1.68601245473 -0.669179433203
1.0 1.76689845518 0.874689308853
1.0 2.54442496252 0.431197883262
1.0 -1.61218367624 1.48310431229
1.0 -1.51440201388 0.0401001954421
1.0 1.73495315155 0.182343357895
1.0 0.610751901537 -0.831621025711
1.0 -0.746231175216 0.479179834476
1.0 0.498375466114 1.2527277448
1.0 1.111203178 -0.12421361444
1.0 -0.613213139996 -0.104588189668
1.0 0.429602873367 0.69539709491
1.0 2.44383342758 -1.0792102194
1.0 1.26408221393 -0.291713785251
1.0 2.41626876107 -1.01855483655
1.0 1.992511153 0.841596564041
1.0 1.55378160794 0.488618449551
1.0 1.55795490665 0.642146688619
1.0 2.44942768379 0.355951962426
1.0 -0.934121670097 -1.17423130524
1.0 -0.257613773351 0.948709928994
1.0 0.25709747095 -0.439671140929
1.0 1.21255987699 -0.449336668485
1.0 2.56589497604 -0.70839656229
1.0 -1.58726396333 0.107702166089
1.0 -2.75741915967 -1.00379839138
1.0 -0.703115932278 0.374094648886
1.0 -2.84818349875 0.951383449098
1.0 2.21330357721 0.363765681553
1.0 -3.05104400607 -0.80275207906
1.0 1.16866708247 -0.841215116529
1.0 2.141783761 -0.909949657485
1.0 2.19685041561 0.893988017275
1.0 0.193366027474 -0.0264024211887
1.0 -0.221713369585 -0.851625688663
1.0 -0.84291224109 0.533735790189
1.0 -0.534113854195 0.268456967528
1.0 -2.93027951714 -0.323765600265
1.0 -0.0659002660094 1.09249396225
1.0 0.396728043814 -0.142676433043
1.0 -2.4267875087 0.182870923713
1.0 -2.52244737236 -1.18203148841
1.0 1.84540609289 0.980837196663
1.0 -0.643222208738 -0.397056964445
1.0 2.4239711837 -0.015099732373
1.0 0.521620521412 -0.0457906889718
1.0 0.506052406384 1.46218062603
1.0 1.78597428021 -0.0926598437995
1.0 -0.535438728282 -0.600065755774
1.0 1.03418157599 1.03443189957
1.0 -1.47878772053 -0.190510731058
1.0 -2.26942139552 0.659407111069
1.0 -2.04280931237 -0.377403061863
1.0 -0.906519233249 -1.23020928672
1.0 2.99794595008 0.248184879111
1.0 -1.9908342857 0.667004504781
1.0 2.38974807394 1.46448441206
1.0 -1.7336035183 -0.0627285379729
1.0 1.04315312871 -1.10979736286
1.0 -2.0464747144 0.149455446967
1.0 0.815000805242 -0.652327956476
1.0 1.62239815498 -0.623769428549
1.0 -1.82312443146 1.48808594559
1.0 1.93478362846 -0.578487787735
1.0 2.27908361116 -0.238081985696
1.0 3.12574797753 -1.35812922417
1.0 -0.814329503278 -0.191238417731
1.0 -1.92191094387 -0.645216890286
1.0 1.35250924682 -0.416868231203
1.0 -0.676033107642 0.232726991609
1.0 -2.17709300436 0.371600008246
1.0 2.26759338521 1.11614219297
1.0 1.7764273932 0.531033658726
1.0 -3.11993320513 1.31965329599
1.0 -2.64742050645 -0.252441034334
1.0 -2.46731259184 -0.188679825124
1.0 2.90577478855 0.642592640375
1.0 -1.34152741464 -0.167592606676
1.0 -0.26751482321 -0.71917441419
1.0 -0.870820136693 0.637512311878
1.0 1.13445982549 0.233053898794
1.0 1.1537369648 0.654546814158
1.0 0.783223520791 -0.447790102547
1.0 -1.9516130405 -1.00602178603
1.0 -1.28101520917 0.629408188685
1.0 3.129487786 -0.0616537289612
1.0 1.38812978738 1.11191882966
1.0 0.810256338891 0.066477596773
1.0 -0.0774756365886 0.300767298513
1.0 1.55628740639 -0.15127460265
1.0 -2.76406793522 -0.0636258765016
1.0 2.41949447534 0.654231831793
1.0 -1.6386947632 0.756490100863
1.0 2.7685098565 0.368278285819
1.0 -2.77223793205 -0.0787385742786
1.0 -0.219366295596 0.357401220455
1.0 0.496685078481 0.234831722909
1.0 -0.0484793355941 -0.241077693349
1.0 -2.95558607174 0.661416101188
1.0 -1.20981634505 0.932813722849
1.0 0.538864608152 1.2563797994
1.0 1.62536630873 0.328328700663
1.0 2.72337687386 0.350045854711
1.0 -0.238481306652 -1.08638442428
1.0 2.05559086588 -0.222134351478
1.0 0.322875187622 -0.447648636347
1.0 0.0136344321831 -0.573438309788
1.0 1.72886462443 0.114359579156
1.0 -0.167649257912 -0.61051112653
1.0 -2.58869997446 -0.299268889394
1.0 2.94330934764 0.270662312007
1.0 2.85447130441 -0.086806079546
1.0 -0.205005804611 -0.173373043989
1.0 0.191191923839 0.599018069717
1.0 2.50607342086 -0.59751828079
1.0 2.45416232959 -0.284856792847
1.0 2.4178198452 1.05558665152
1.0 0.848321316254 -1.25809148356
1.0 2.8510516916 -0.521164596916
1.0 -0.247388424686 1.22285378683
1.0 -1.11250069677 -0.253706544053
1.0 0.33340653763 -0.70787236768
1.0 -0.205869810604 -0.416250771106
1.0 0.658339160385 0.100120192029
1.0 -2.4727971787 -0.0657447914885
1.0 0.483664306601 0.894778099182
1.0 -0.692118515436 1.23397371469
1.0 1.67462637138 -0.211745130737
1.0 2.3765518184 -0.430353423854
1.0 -1.32248279671 -0.673596563992
1.0 1.81278058163 0.236564853453
1.0 -1.56462610299 -1.07267707434
1.0 -3.12091248451 -1.11299723476
1.0 -2.56184165261 1.35647171792
1.0 -0.769439939841 0.700563456602
1.0 0.484360304591 0.0613138015247
1.0 3.13980295246 0.884351231891
1.0 1.02846252466 -0.0891051542469
1.0 1.71870027869 -0.273732841372
1.0 -0.804637829172 -0.324210260198
1.0 -2.48906156464 0.902451717555
1.0 1.85346998076 -0.225466276903
1.0 3.05680395978 -0.598393616348
1.0 0.732175698121 -0.723061615592
1.0 -0.112525820983 -1.06308576718
1.0 0.444355225573 -1.321728507
1.0 -0.548184953441 1.02346553627
1.0 -1.64770650413 -0.65753227105
1.0 1.95488124897 0.979374447586
1.0 1.09920935268 -0.717489691875
1.0 1.14709553643 0.904641650744
1.0 2.13799931199 0.158641128625
1.0 2.20000776522 1.2297507115
1.0 -2.04168456076 0.73516316026
1.0 -2.11202638318 -0.0339864574686
1.0 -0.0447953629123 0.690375768081
1.0 -1.35467420793 0.371510946894
1.0 -0.659268729282 1.26518656453
1.0 -1.70382268569 0.538625090583
1.0 2.17901938202 0.817567752748
1.0 -1.74032746258 0.67289377141
1.0 -1.71854223695 -1.29297786973
1.0 -1.45793400883 0.364001768602
1.0 -0.492048358442 0.0879117179367
1.0 0.125866344198 0.880952183909
1.0 0.0234973588184 -0.272240831917
1.0 2.71672903841 0.962281563713
1.0 -0.852541783089 0.716636234548
1.0 -0.469010285909 -1.09991627856
1.0 0.321674167688 0.654608482943
1.0 -1.57509209456 1.15983420991
1.0 1.67649870236 -1.41091092049
1.0 -1.70411533898 0.521244866197
1.0 1.39338616887 0.671262129426
1.0 -2.78579741177 -0.661944465942
1.0 -2.87539919644 -1.31918777646
1.0 1.07438280551 0.144276635327
1.0 2.88912529543 -0.283408257189
1.0 -2.11380330145 -0.513707061921
1.0 -0.856178182245 -0.869877574021
1.0 -1.85891509395 -0.345500255599
1.0 -1.02214109445 -0.587857260946
1.0 0.978049264666 0.660465538569
1.0 1.27890179051 -0.486357085244
1.0 -1.58454471832 -0.452643514422
1.0 -2.72114353093 0.383474387466
1.0 -2.36016102551 1.47759435503
1.0 -1.95728231851 -0.329237703901
1.0 0.885061392271 -0.962584805887
1.0 -2.62300522697 0.072312006297
1.0 3.01144112148 0.0591510527394
1.0 -1.45479644077 0.618835422931
1.0 2.89314151887 -1.10012130805
1.0 -0.124831135713 0.448739595363
1.0 0.680600366366 -0.671964975085
